,Rat,Day,Shank,Id,Region,Type,SessID,NREM,REM,WAKE_HOMECAGE,SLEEP,tot_spikes,MRL_sigma,pvalue_sigma,mod_sigma,MRL_theta,pvalue_theta,mod_theta,MRL_beta,pvalue_beta,mod_beta,MRL_low_gamma,pvalue_low_gamma,mod_low_gamma,MRL_mid_gamma,pvalue_mid_gamma,mod_mid_gamma,MRL_high_gamma,pvalue_high_gamma,mod_high_gamma
203,8,2,5,5,CeCM,Pyr,37,0.4502013422818792,0.7904391328515842,0.0411742610303678,0.5163801492053195,6292,0.07243481509731034,0.2243488201496199,False,0.049778928873592705,0.4938261934618461,False,0.02995359328399879,0.7746617731934822,False,0.07974591564200084,0.1633439454099619,False,0.054061330089693965,0.4351088637173512,False,0.04335740476800203,0.5856492744360682,False
204,8,2,5,6,CeCM,Pyr,38,0.6296644295302013,0.5591995553085047,0.1300239822011615,0.6159584819980538,8799,0.019875396259496993,0.7009051605334526,False,0.07742717636806819,0.004513569551895044,False,0.04561024459016765,0.15374986578076588,False,0.03636987843610666,0.30416323196630046,False,0.10244416527120612,7.749213269662232e-05,False,0.18188772337425546,9.303601938557021e-14,True
205,8,2,5,7,CeCM,Pyr,39,0.1151677852348993,0.1195108393551973,0.0491201710537721,0.1160125418964212,2293,0.1546113767590411,0.0002931556021983706,False,0.14182776642366998,0.0010463126497029939,False,0.0362224751591604,0.6404526499503369,False,0.005844818111057801,0.9884659946817814,False,0.07568057728810976,0.14263472842232064,False,0.10529733982574327,0.022987607800946865,False
206,8,2,5,8,CeCM,Pyr,40,1.0353020134228188,1.5536409116175651,0.1369585945852235,1.1361228240890908,15667,0.034928814617603055,0.3149680943559918,False,0.05252262333278023,0.07313600887798201,False,0.05981945365571591,0.03357801026659637,False,0.0317689290117317,0.384170337435959,False,0.09156102487384116,0.0003497514204214349,False,0.16906979991855645,1.4254296742321612e-12,True
207,8,2,5,9,CeCM,Pyr,41,0.8140939597315436,2.1639799888827125,0.36305585252391,1.0766569358849605,16249,0.0029520944536989757,0.9783425748665534,False,0.01820155667838905,0.43499464675290483,False,0.047107619408921136,0.0037793970602057877,False,0.03903370160993745,0.021720319587536865,False,0.0358597220030332,0.03949870766006219,False,0.08218161250242464,4.149403027059387e-08,True
208,8,2,5,10,CeCM,Int,42,27.20496644295302,27.250694830461367,18.18847698575515,27.2138609579414,576699,0.009329027071561767,1.7474474353517494e-05,True,0.014697313553964052,1.5431882140443494e-12,True,0.009241716828277468,2.1381046457110895e-05,True,0.03482329950574418,4.738649618223924e-67,True,0.07302118878338548,1.1808480669805321e-292,True,0.150184975499427,0.0,True
209,8,2,5,11,CeCM,Pyr,43,1.942953020134228,0.8054474708171206,2.4120893409228814,1.7216996432046707,78978,0.0409842308687874,6.345294587632669e-13,True,0.034847936905267864,1.5551803511450743e-09,True,0.024697235880457708,3.773859311484694e-05,False,0.027134546454490528,4.574215255780777e-06,True,0.06797148656318415,2.8958185802220946e-34,True,0.11341243149018686,2.769515144704989e-94,True
210,8,2,5,12,CeCM,Pyr,44,0.6571812080536913,0.7481934408004447,0.0969401022855326,0.6748837712185101,9053,0.05911655219538305,0.09569185492576934,False,0.034996622892097276,0.4397693002432912,False,0.04901801417695351,0.19948240010798798,False,0.04385246433288975,0.2752605974707318,False,0.07188192720405595,0.031145991772259945,False,0.14698077020938052,4.736258419285374e-07,True
211,8,2,5,13,CeCM,Pyr,45,1.8191946308724831,0.6709282934963868,7.4050102574474845,1.5958481998053844,120432,0.01924724143821599,5.6141039960593015e-09,True,0.01616616254055615,1.5202040223051784e-06,True,0.010059350865290745,0.005590773253764526,False,0.03046123409952094,2.1891803602108704e-21,True,0.057680599370444584,7.5814254528755955e-75,True,0.11064212164405503,5.015145905721006e-274,True
212,8,2,5,14,CeCM,Pyr,46,1.7840268456375838,2.133407448582546,1.3542720101707648,1.8519839982700832,59258,0.02997308059652864,0.00022069040390473618,False,0.005114072778765519,0.7825825593103716,False,0.010621569954236963,0.3473133471900785,False,0.031836619223185154,7.45886911307183e-05,False,0.0729628726342815,1.9933313941371426e-22,True,0.14877736110025142,2.5278691527548655e-91,True
213,8,2,6,2,BLA,Pyr,47,0.5336912751677853,0.2373540856031128,0.3509202808518015,0.4760514650232457,13564,0.017948768803792967,0.45722460353634675,False,0.05390383899207645,0.0008574214236031194,False,0.04175253972872224,0.014469815023809576,False,0.022243024685578424,0.3006856744102034,False,0.03667815807859318,0.03809056868898561,False,0.0959128603499807,1.8777728226369845e-10,True
214,8,2,6,3,BLA,Pyr,48,0.8860402684563758,1.1639799888827127,1.1303418186020977,0.9401016326089306,21998,0.04009434172476882,3.4271044983219926e-06,True,0.025149153960899406,0.007092589182196633,False,0.03426295635359387,0.0001023262612240392,False,0.038099433411840404,1.1651063940870999e-05,True,0.0746345221195953,1.1121945416417387e-19,True,0.12166793755594317,3.341628862920062e-51,True
215,8,2,6,4,BLA,Pyr,49,2.0515436241610736,1.377431906614786,2.3795833453725908,1.9204238296032003,46465,0.012843257457566658,0.06607794269543961,False,0.02833232833853563,1.8061190461992588e-06,True,0.02257236420328205,0.00022641812552900552,False,0.03549686648924363,9.63962892169865e-10,True,0.07247832689581422,2.379014677256189e-38,True,0.13082122506477029,1.173346539392016e-123,True
