Rat,Day,Shank,Id,Region,Type,SessID,NREM,REM,WAKE_HOMECAGE,SLEEP,tot_spikes,pInc,pDec,surprise,delta_NREM,delta_REM,delta_WAKE_HOMECAGE
8,3,2,15,Hpc,Pyr,14,0.8068669527896996,0.5277027027027027,0.8571145461751882,0.7694190156802321,22878,1.0,1.6044375520973555e-37,-36.04365338911715,-0.3162916,0.05345647,-0.33963975
8,3,2,16,Hpc,Pyr,15,2.6704700094211242,2.0993243243243245,2.608501783590963,2.5938547992386476,64947,1.0,1.3254371678973315e-44,-36.04365338911715,0.7110297,0.21803056,-0.16181232
8,3,2,17,Hpc,Pyr,16,0.4512718517743117,0.1972972972972973,1.5887584225128815,0.4172029366446116,21696,1.0,1.967088433058538e-60,-36.04365338911715,0.17754495,0.114863485,0.001559034
8,3,2,18,Hpc,Pyr,17,0.49764471893645973,0.2885135135135135,0.1359988109393579,0.4695912263210369,9183,1.0,2.1554626182375915e-35,-36.04365338911715,-0.13461171,-0.27054948,-0.04727191
8,3,2,19,Hpc,Pyr,18,1.172929969643044,0.518918918918919,0.6596809353943718,1.0851989486087192,24416,1.0,1.1133641154838655e-150,-36.04365338911715,-0.30899546,0.004320883,0.28060824
8,3,2,20,Hpc,Int,19,14.380404061551346,12.550675675675675,12.656311930241776,14.134958760083386,362466,1.0,1.4080189685395952e-80,-36.04365338911715,-0.45580265,1.122078,1.6405699
8,3,2,21,Hpc,Pyr,20,1.927771380718099,1.1743243243243244,1.6671621086008719,1.8267017130426901,42366,1.0,1.7403588670638815e-112,-36.04365338911715,-0.21426874,0.28128693,-1.5722347
8,3,2,22,Hpc,Pyr,21,6.18591018528211,6.22027027027027,4.363604835513278,6.190519351037795,136906,0.2989201059685571,0.7046910573859687,0.8575831567267987,-0.046874918,-0.15028158,0.843949
8,3,2,23,Hpc,Pyr,22,1.2842039150005233,1.2324324324324325,0.401679548156956,1.2772591316958217,26252,0.9622427550106477,0.03970899430834367,-3.18768904399996,1.0287284,0.446127,-0.082725585
8,3,3,2,Hpc,Pyr,23,1.1471788966816707,0.9283783783783783,0.3767835909631391,1.1178283331822714,21024,0.9999999999999998,2.4530419593938153e-16,-35.29945579808669,0.3560787,0.3381103,-0.06181877
8,3,3,3,Hpc,Pyr,24,0.7278341882131267,0.5925675675675676,0.3750495441934205,0.7096891144747576,13061,0.9999999998657778,1.6564900520998172e-10,-22.521148651987847,0.22224909,1.1267717,0.33232936
8,3,3,4,Hpc,Pyr,25,0.8056108028891448,0.42027027027027025,0.09425782798256044,0.7539200580077948,14405,1.0,4.155574353588091e-74,-36.04365338911715,0.34139442,0.11332379,0.21262822
8,3,3,5,Hpc,Pyr,26,0.559405422380404,0.2114864864864865,0.07902298850574713,0.5127345237016224,8174,1.0,1.43490661904147e-93,-36.04365338911715,0.12929794,-0.075973816,-0.14167091
8,3,3,6,Hpc,Pyr,27,0.21375484141107506,0.06351351351351352,0.01734046769718589,0.19360101513640895,2633,1.0,5.501314149883937e-49,-36.04365338911715,-0.019680575,-0.07427898,0.0014090687
8,3,3,7,Hpc,Pyr,28,0.4322202449492306,0.16216216216216217,0.06601763773285771,0.39599383667180277,6048,1.0,1.637516309513501e-73,-36.04365338911715,-0.19582129,0.61671555,-0.1443534
8,3,3,8,Hpc,Pyr,29,0.5921699989532084,0.3493243243243243,0.06799940546967895,0.559593945436418,8104,1.0,1.1079251798719407e-39,-36.04365338911715,-0.06446579,0.17126092,-0.07195777
8,3,3,9,Hpc,Int,30,10.0727520150738,10.775675675675675,10.227531708283788,10.167044321580713,274024,0.0,1.0,36.04365338911715,-0.822008,0.62312734,0.6461855
8,3,5,2,BLA,Pyr,31,0.9020203077567256,0.6027027027027027,0.24053705905667855,0.8618689386386296,12620,1.0,2.604018491034454e-38,-36.04365338911715,0.29407972,-0.570283,1.3181739
8,3,5,3,BLA,Pyr,32,1.0528629749816811,1.1358108108108107,0.23558263971462542,1.0639898486359105,21422,0.0010986029069244285,0.998988696862752,6.812704176183519,-0.6259562,-0.22454077,-1.3462222
8,3,5,4,BLA,Int,33,0.1013294253114205,0.17364864864864865,0.12324118113357115,0.11103054472944802,2975,1.3322676295501878e-15,0.9999999999999992,34.097743240061845,-0.20177,0.4814479,0.20653087
8,3,5,5,BLA,Pyr,34,0.37035486234690673,0.4337837837837838,0.30432520808561236,0.37886340977068794,7733,5.025307235029253e-05,0.9999575043479493,9.898396375035354,0.20786381,-0.051174104,-0.09278929
8,3,5,6,BLA,Pyr,35,0.831885271642416,1.8972972972972972,0.13537950852160127,0.9748028641348682,12573,0.0,1.0,36.04365338911715,0.66262954,0.2536301,0.095350176
8,3,5,7,BLA,Pyr,36,1.2123940123521406,1.3925675675675675,0.37727903289734444,1.2365630381582524,18528,4.109277362829289e-10,0.999999999643516,21.612603200314457,-0.0075196177,-0.64301044,0.47677103
8,3,5,8,BLA,Pyr,37,0.5171150423950591,0.947972972972973,0.08509215219976218,0.5749116287501133,7364,0.0,1.0,36.04365338911715,0.3059464,0.3257387,0.070500426
8,3,5,9,BLA,Pyr,38,1.597299277713807,2.848648648648649,0.15816983749504557,1.765159068249796,24411,0.0,1.0,36.04365338911715,-0.14258422,-0.7240503,0.2959207
8,3,5,10,BLA,Pyr,39,0.5781429917303464,0.2304054054054054,0.3238951644867221,0.5314964198314148,9016,1.0,1.9423181619941032e-89,-36.04365338911715,0.31408376,0.039506044,0.034755483
8,3,5,11,BLA,Pyr,40,0.7409190830105726,0.5831081081081081,0.617816091954023,0.7197498413849361,14976,0.9999999999998931,1.3637412916499523e-13,-29.621747458635294,0.44244182,-0.025070235,0.4534188
8,3,5,12,BLA,Int,41,2.6068250811263476,3.7945945945945945,1.993286761791518,2.766156077222877,59748,0.0,1.0,36.04365338911715,-0.7311444,0.39174813,0.19874483
8,3,5,13,BLA,Pyr,42,0.9947660420810217,0.7675675675675676,2.164090368608799,0.9642889513278347,29838,1.0,3.9413925328574176e-20,-36.0434759003298,-0.29249427,-0.16947125,-0.4416783
8,3,5,14,BLA,Pyr,43,0.8169161519941379,0.8081081081081081,0.20412207689258818,0.8157346143388018,11500,0.6499598643325326,0.3607895057975842,-0.5886159119639361,0.32000607,-0.42096937,0.08607444
8,3,6,2,BLA,Pyr,44,0.6378101120066995,0.8202702702702702,0.20932421720174393,0.662285869663736,9894,0.0,1.0,36.04365338911715,-0.42094776,-1.3764948,0.53108716
8,3,6,3,BLA,Pyr,45,1.1487490840573642,1.022972972972973,0.30519223147047164,1.131877095984773,17536,0.999997981216219,2.278247070506596e-06,-12.992102220540197,-0.4592706,0.0121668875,-0.18463303
8,3,6,4,BLA,Pyr,46,0.3858473777870826,0.48445945945945945,0.1716706302021403,0.39907550077041604,9086,2.330231452241094e-09,0.9999999981561283,19.877298141443962,-0.1617024,0.14832476,-0.36409414
8,3,6,5,BLA,Int,47,0.17774521092850412,0.13783783783783785,0.12225029726516051,0.1723919151636001,3873,0.999931971888811,8.90576516599012e-05,-9.326158596058244,-0.48392248,-0.37422353,0.09913491
8,3,6,6,BLA,Pyr,48,0.3136187585051816,0.42027027027027025,0.040378517637732855,0.3279253149641983,4299,1.861732989993925e-12,0.9999999999986191,27.00939408634409,0.3636791,0.470407,-0.7562171
8,3,6,7,BLA,Pyr,49,1.8347116089186644,0.8898648648648648,6.698251089972255,1.7079670080667089,81464,1.0,7.625462680214268e-196,-36.04365338911715,-0.22929628,0.16939253,1.2815958
8,3,6,8,BLA,Pyr,50,0.4219616874280331,0.6885135135135135,0.01944609591755846,0.45771775582343877,6054,0.0,1.0,36.04365338911715,-0.220257,-0.02196379,0.0622622
8,3,7,2,BLA,Pyr,51,1.0533863707735789,0.7810810810810811,1.5808313515655965,1.0168585153630019,32554,1.0,6.063964866627741e-27,-36.04365338908985,-0.4589841,-0.067337796,0.046992168
8,3,7,3,BLA,Pyr,52,0.12875536480686695,0.17094594594594595,0.035052516845025763,0.13441493700716034,1963,9.195525629501766e-06,0.9999931747587416,11.596786711543858,-0.31304598,-0.39325637,0.08672837
8,3,7,4,BLA,Pyr,53,1.022715377368366,1.0648648648648649,1.339179548156956,1.028369437143116,29646,0.05657855642560594,0.9462486152211192,2.8168752896273865,-0.30138022,0.0012404248,0.44839793
8,3,7,5,BLA,Pyr,54,0.20914895844237413,0.20810810810810812,0.066884661117717,0.2090093356294752,3235,0.5424535321438209,0.4801850764960208,-0.12193082109160427,0.051968437,-0.03648881,0.250772
8,3,7,6,BLA,Pyr,55,0.27028158693604104,0.47162162162162163,0.08496829171621086,0.2972899483368078,4739,0.0,1.0,36.04365338911715,-0.042520106,0.3242349,-0.044616133
8,3,7,7,BLA,Pyr,56,0.06395896576991521,0.0891891891891892,0.019074514466904478,0.06734342427263663,1050,0.00016528803533133463,0.9998842568472592,8.707705187444752,0.11979209,0.3401281,-0.11039091
8,3,7,8,BLA,Pyr,57,0.14948183816602115,0.745945945945946,0.19247919143876338,0.22949333816731624,4776,0.0,1.0,36.04365338911715,-0.30864257,0.07969552,0.2583373
8,3,7,9,BLA,Pyr,58,0.2651523081754423,0.2891891891891892,0.4846660721363456,0.2683766881174658,7944,0.03976415945268619,0.9642636277057579,3.1883987396296343,-0.029401362,0.04739684,-0.2390452
8,3,7,10,BLA,Pyr,59,0.218360724379776,0.27635135135135136,0.16374355925485531,0.22613976253059004,4243,2.4792108065385676e-06,0.9999980619964104,12.907568333506022,-0.12467609,0.35103622,-0.08190726
8,3,7,11,BLA,Pyr,60,0.1478069716319481,0.1864864864864865,0.13203527546571542,0.15299555877821083,4155,0.0001089322922783742,0.9999149971529814,9.124699034038269,-0.30894017,0.0322266,0.043350793
8,3,7,12,BLA,Pyr,61,0.1339893227258453,0.6006756756756757,0.06254954419342053,0.19659204205565123,2834,0.0,1.0,36.04365338911715,-0.19585684,0.18177311,0.0036963373
8,3,7,13,BLA,Pyr,62,0.2359468229875432,0.3858108108108108,0.10007927070947284,0.25605003172301277,4218,0.0,1.0,36.04365338911715,-0.07857268,0.69463694,0.30005223
8,3,7,14,BLA,Pyr,63,0.30084790118287447,0.25472972972972974,0.2545332936979786,0.2946614701350494,6529,0.9995811186811634,0.0005010509035661249,-7.598383889041772,0.21993731,-0.21552634,0.4275222
8,3,7,15,BLA,Pyr,64,0.282843085941589,0.2797297297297297,0.17154676971858898,0.28242545091996735,5081,0.5956071729852983,0.4235031608427519,-0.34102036634680755,0.3366184,0.0050712056,0.21304862
8,3,7,16,BLA,Pyr,65,0.20538050874070973,0.3439189189189189,0.08670233848592944,0.22396447022568658,4092,0.0,1.0,36.04365338911715,0.42422172,0.050417848,0.114316925
8,3,7,17,BLA,Pyr,66,0.2092536376007537,0.2560810810810811,0.06762782401902497,0.21553521254418562,3299,7.651517676143804e-05,0.9999382796601816,9.477959725522382,0.2101596,-0.04591892,0.19378103
8,3,7,18,BLA,Pyr,67,0.084057364178792,0.1891891891891892,0.01622572334522394,0.09816006525876915,1731,0.0,1.0,36.04365338911715,0.24030538,-0.054097086,0.08070372
8,3,7,19,BLA,Pyr,68,0.2794933528734429,0.522972972972973,0.20808561236623066,0.31215444575364815,6034,0.0,1.0,36.04365338911715,-0.40388256,-0.11175422,0.24388872
8,3,7,20,BLA,Int,69,20.967444781743954,24.91891891891892,23.63530519223147,21.497507477567297,550333,0.0,1.0,36.04365338911715,-0.8056472,-0.3195943,0.6596457
8,3,7,21,BLA,Pyr,70,0.5290484664503298,1.1175675675675676,0.6503913991280221,0.6079941992205202,14689,0.0,1.0,36.04365338911715,0.049251467,-0.05275528,-0.3840831
8,3,7,22,BLA,Pyr,71,0.37339055793991416,0.7182432432432433,0.05536563614744352,0.419650140487628,5453,0.0,1.0,36.04365338911715,0.033880282,-0.24787961,0.07188803
8,3,7,23,BLA,Pyr,72,0.05401444572385638,0.11621621621621622,0.04409433214427269,0.06235837940723285,1323,0.0,1.0,36.04365338911715,0.0023134947,0.15756288,-0.07749346
8,3,7,24,BLA,Int,73,2.1730346488014236,2.937837837837838,3.282178953626635,2.275627662467144,74857,0.0,1.0,36.04365338911715,-0.44423726,0.44659865,0.27938828
