Rat,Day,Shank,Id,Region,Type,SessID,NREM,REM,WAKE_HOMECAGE,SLEEP,tot_spikes
10,10,13,11,BLV,Pyr,34,0.619853709508882,0.7922374429223744,0.4248626825031689,0.6343097836492437,9758
10,10,13,12,BLV,Pyr,35,0.8361546499477533,0.5114155251141552,0.4189474672550584,0.8089220754355734,10856
10,10,13,13,BLV,Pyr,36,0.864367816091954,1.808219178082192,1.5215248110417352,0.9435190503542026,25268
10,10,13,14,BLV,Pyr,37,0.4311389759665622,0.3515981735159817,0.337542838364396,0.424468696151637,7080
10,10,13,15,BLV,Pyr,38,0.5053291536050156,0.3607305936073059,0.2919111778789728,0.4932031399578786,6998
10,10,13,16,BLV,Int,39,3.88735632183908,2.6666666666666665,3.409417398244214,3.784989469653456,72551
10,10,13,17,BLV,Pyr,40,0.8829676071055381,0.7853881278538812,0.5893620017839538,0.874784606547961,16359
10,10,13,18,BLV,Pyr,41,0.5573667711598747,1.7374429223744292,1.1982536031172246,0.6563277809687919,21511
10,10,13,19,BLV,Pyr,42,0.6338557993730407,0.2602739726027397,0.6118961551100888,0.6025272831705916,14216
10,10,17,2,Hpc,Pyr,43,0.4760710553814002,0.5228310502283106,0.923900286371532,0.4799923415661497,13652
10,10,17,3,Hpc,Pyr,44,1.710762800417973,1.1621004566210045,6.330031453922351,1.664752058204097,91413
10,10,17,4,Hpc,Pyr,45,0.871264367816092,0.9383561643835616,0.3414863151964696,0.8768906758567873,18040
10,10,17,5,Hpc,Pyr,46,0.7673981191222571,0.4954337899543379,1.0656776677151307,0.7445912310932414,20068
10,10,18,2,Hpc,Int,47,12.241797283176592,9.054794520547944,12.750668982676869,11.974535707447828,270529
10,10,18,3,Hpc,Pyr,48,0.8952978056426333,1.8835616438356164,0.246185625088024,0.9781734635267088,13678
10,10,18,4,Hpc,Pyr,49,1.4313479623824452,1.095890410958904,1.7404816675273462,1.4032165422171166,35854
10,10,18,5,Hpc,Pyr,50,1.776802507836991,2.242009132420092,0.7894465048589268,1.8158146659008232,27664
10,10,18,6,Hpc,Pyr,51,1.127899686520376,1.1757990867579908,0.2193324257077132,1.131916523071032,11442
10,10,18,7,Hpc,Int,52,16.20417972831766,17.58447488584475,11.45204450495282,16.319931074095347,282690
10,10,18,8,Hpc,Pyr,53,2.398955067920585,2.0707762557077625,2.7922632740246938,2.3714340417384645,51428
10,10,19,2,Hpc,Pyr,54,0.8089864158829676,0.9611872146118722,3.457208581756725,0.8217499521347884,48388
10,10,19,3,Hpc,Pyr,55,0.8169278996865204,0.730593607305936,0.8339514576780432,0.8096879188206012,17373
10,10,19,4,Hpc,Pyr,56,1.8244514106583072,1.5228310502283104,3.7993521430918737,1.7991575722764694,63227
10,10,19,5,Hpc,Pyr,57,0.535423197492163,3.595890410958904,0.5948077555044364,0.7920735209649626,13794
10,10,19,6,Hpc,Pyr,58,0.9956112852664576,1.1004566210045663,0.5996901553917656,1.0044035994639096,13512
10,10,19,7,Hpc,Pyr,59,1.2461859979101355,1.4292237442922375,1.7664898361579269,1.2615355159869808,43849
10,10,20,2,Hpc,Pyr,60,3.0248693834900733,2.363013698630137,3.418900521102296,2.9693662645988894,66849
10,11,7,2,BLA,Pyr,0,1.313012895662368,1.284738041002278,2.236867220542289,1.3088725817211475,33056
10,11,7,3,BLA,Pyr,1,1.381203595154357,1.9123006833712983,0.8656734410946243,1.4589726484322882,27193
10,11,7,4,BLA,Pyr,2,0.1221180148495506,0.0466970387243735,0.2125757225665806,0.1110740493662441,6166
10,11,7,5,BLA,Pyr,3,1.479288784681516,1.3690205011389522,0.5081323273826865,1.46314209472982,18937
10,11,7,6,BLA,Pyr,4,0.4751856193825713,0.8428246013667426,0.1562170361961402,0.5290193462308206,6271
10,11,7,7,BLA,Pyr,5,1.6938257131692067,2.2403189066059226,2.3338121979887685,1.7738492328218811,37899
10,11,7,8,BLA,Int,6,14.424970691676435,11.126423690205012,17.88911101957987,13.941961307538358,302887
10,11,9,2,Pir,Pyr,7,0.5560765924189136,0.3974943052391799,0.6572166243055625,0.5328552368245497,11765
