Rat,Day,Shank,Id,Region,Type,SessID,pInc,pDec,surprise
11,14,8,4,BLA,Pyr,59,0.0347597469037551,0.9755489266746008,3.334540295168542
11,14,8,5,BLA,Pyr,60,0.0,1.0,36.04365338911715
11,14,8,6,BLA,Pyr,61,0.0146665843369447,0.9883947551252076,4.21051043582672
11,14,8,7,BLA,Pyr,62,0.9904649193246629,0.0103197408100004,-4.564115803945241
11,14,8,8,BLA,Pyr,63,0.8449858607870985,0.1895393816860668,-1.4947230725658898
11,14,8,9,BLA,Pyr,64,0.0,1.0,36.04365338911715
11,14,8,10,BLA,Pyr,65,0.0,1.0,36.04365338911715
11,14,8,11,BLA,Int,66,0.0,1.0,36.04365338911715
11,14,8,12,BLA,Int,67,0.0,1.0,36.04365338911715
11,14,9,2,BLA,Int,68,0.9999850053687244,1.5879359012542993e-05,-11.050475472651703
11,14,9,3,BLA,Pyr,69,1.0,1.1795680898128922e-25,-36.04365338858592
11,14,9,4,BLA,Pyr,70,0.0,1.0,36.04365338911715
11,14,10,2,BLA,Pyr,71,0.098795157185671,0.9137152557684776,2.224470399345156
11,14,10,3,BLA,Pyr,72,0.0,1.0,36.04365338911715
11,14,10,4,BLA,Pyr,73,0.7592176964711921,0.2570976921326561,-1.0828324186949552
11,14,10,5,BLA,Pyr,74,1.0,8.956351610490433e-25,-36.04365338508357
11,14,10,6,BLA,Pyr,75,0.0,1.0,36.04365338911715
11,14,10,7,BLA,Pyr,76,1.0,8.42850871092896e-37,-36.04365338911715
11,14,10,8,BLA,Pyr,77,0.0,1.0,36.04365338911715
11,14,10,9,BLA,Pyr,78,0.0,1.0,36.04365338911715
11,14,10,10,BLA,Pyr,79,1.7345791469836058e-11,0.999999999988296,24.777658404544948
11,14,10,11,BLA,Pyr,80,0.0001422134490066,0.9998981544786512,8.858079616251885
11,14,10,12,BLA,Pyr,81,0.9999993523552336,1.3102154295654918e-06,-13.5453183364072
11,14,10,13,BLA,Pyr,82,3.3306690738754696e-16,0.9999999999999998,35.127362657243
11,14,10,14,BLA,Int,83,0.0,1.0,36.04365338911715
11,14,10,15,BLA,Pyr,84,0.2117181462404528,0.8258400337231854,1.3611451997538453
11,14,10,16,BLA,Pyr,85,0.999999999999982,3.201413558261724e-14,-31.065686964826902
11,14,11,2,BLA,Pyr,86,0.0,1.0,36.04365338911715
11,14,11,3,BLA,Pyr,87,0.0,1.0,36.04365338911715
11,14,11,4,BLA,Pyr,88,0.999902611411831,0.0001123306511372,-9.093966400348576
11,14,11,5,BLA,Pyr,89,0.2129155288833342,0.8105034508309861,1.336760089784598
11,14,11,6,BLA,Pyr,90,0.0,1.0,36.04365338911715
11,14,11,7,BLA,Pyr,91,0.9982077177118838,0.0020769044531634,-6.175082847127138
11,14,11,8,BLA,Pyr,92,1.0,1.8066663559997573e-100,-36.04365338911715
11,14,11,9,BLA,Pyr,93,0.0,1.0,36.04365338911715
11,14,11,10,BLA,Pyr,94,0.0,1.0,36.04365338911715
11,14,11,11,BLA,Pyr,95,0.0,1.0,36.04365338911715
11,14,11,12,BLA,Pyr,96,0.0,1.0,36.04365338911715
11,14,11,13,BLA,Pyr,97,0.0,1.0,36.04365338911715
11,14,11,14,BLA,Pyr,98,3.457834152342798e-08,0.9999999742496593,17.180038286241352
11,14,12,2,BLA,Pyr,99,0.2984704671525826,0.7151748936989073,0.8738561289288632
11,14,12,3,BLA,Pyr,100,1.0,6.838915994864782e-113,-36.04365338911715
11,14,12,4,BLA,Pyr,101,0.0,1.0,36.04365338911715
11,14,12,5,BLA,Int,102,0.0,1.0,36.04365338911715
11,14,12,6,BLA,Pyr,103,2.220446049250313e-16,0.9999999999999998,35.35050620855721
11,14,12,7,BLA,Pyr,104,1.0,3.8406349333775474e-20,-36.04348043725364
11,14,12,8,BLA,Pyr,105,0.0,1.0,36.04365338911715
11,14,12,9,BLA,Int,106,1.0736789790577461e-07,0.9999999047856578,16.047004504450257
11,14,12,10,BLA,Pyr,107,0.0,1.0,36.04365338911715
11,14,12,11,BLA,Pyr,108,0.0,1.0,36.04365338911715
11,14,12,12,BLA,Pyr,109,0.9999734220101968,3.5228304558233595e-05,-10.253634113363558
11,14,12,13,BLA,Int,110,0.0,1.0,36.04365338911715
11,14,12,14,BLA,Pyr,111,1.1269873922969964e-12,0.9999999999991308,27.51127606237501
11,14,12,15,BLA,Pyr,112,0.9999993717012766,7.449199770890354e-07,-14.109988409042383
11,14,12,16,BLA,Pyr,113,1.0,0.0,-36.04365338911715
11,14,12,17,BLA,Pyr,114,1.0,0.0,-36.04365338911715
11,14,12,18,BLA,Pyr,115,0.0,1.0,36.04365338911715
11,14,13,2,BLA,Pyr,116,0.0,1.0,36.04365338911715
11,14,13,3,BLA,Pyr,117,0.0,1.0,36.04365338911715
11,14,13,4,BLA,Pyr,118,0.0,1.0,36.04365338911715
11,14,13,5,BLA,Pyr,119,4.273707428281703e-06,0.9999966016413588,12.363025458835454
11,14,13,6,BLA,Pyr,120,0.0007831431268321,0.999382319077888,7.151577214023138
11,14,13,7,BLA,Pyr,121,0.9830660161806964,0.0189784284221334,-3.94737328778736
11,14,13,8,BLA,Pyr,122,1.5699652560208222e-06,0.9999986211528492,13.364455689782435
11,14,13,9,BLA,Pyr,123,0.0,1.0,36.04365338911715
11,14,13,10,BLA,Pyr,124,0.0,1.0,36.04365338911715
11,14,13,11,BLA,Pyr,125,2.5121415933138103e-05,0.9999794977621116,10.59176934873087
11,14,13,12,BLA,Pyr,126,0.0,1.0,36.04365338911715
11,14,13,13,BLA,Pyr,127,0.0,1.0,36.04365338911715
11,14,13,14,BLA,Int,128,0.0,1.0,36.04365338911715
11,14,13,15,BLA,Pyr,129,4.6629367034256575e-15,0.9999999999999972,32.95261093575884
11,14,13,16,BLA,Pyr,130,0.0,1.0,36.04365338911715
11,14,13,17,BLA,Pyr,131,1.0,3.1471275688921296e-29,-36.04365338911701
11,14,13,18,BLA,Pyr,132,0.0,1.0,36.04365338911715
11,14,13,19,BLA,Pyr,133,0.9999591218141451,4.782391062521158e-05,-9.94794394222553
11,14,13,20,BLA,Int,134,0.0,1.0,36.04365338911715
11,14,14,2,None,Unk,135,0.9999999999999998,8.994073898854669e-16,-34.42415212529765
11,14,14,3,None,Unk,136,2.3334761548254868e-05,0.9999802478705546,10.665546644911272
11,14,14,4,None,Unk,137,1.0,9.560931483617515e-77,-36.04365338911715
11,14,14,5,None,Unk,138,0.4937525789473571,0.5499333476074515,0.1077625453283978
11,14,14,6,None,Unk,139,1.6431300764452317e-14,0.9999999999999872,31.72616527558084
11,14,14,7,None,Unk,140,0.6217213373336998,0.3966574544305602,-0.4494189085917263
11,14,14,8,None,Unk,141,0.0,1.0,36.04365338911715
11,14,14,9,None,Unk,142,0.0,1.0,36.04365338911715
11,14,14,10,None,Unk,143,0.5993944438638797,0.4218102270944645,-0.351364371280351
11,14,14,11,None,Unk,144,0.0088579059786673,0.9923760446968652,4.718791721608475
11,14,14,12,None,Unk,145,0.0,1.0,36.04365338911715
11,14,14,13,None,Unk,146,0.0013747164238324,0.9987807941228772,6.588287856632748
11,14,14,14,None,Unk,147,0.7190491990672232,0.2997307130956761,-0.8750453339184272
11,14,14,15,None,Unk,148,3.944128696975469e-07,0.9999996986168465,14.745867281725166
11,14,14,16,None,Unk,149,1.4958034810774734e-12,0.999999999999002,27.228209173898907
11,14,14,17,None,Unk,150,0.0,1.0,36.04365338911715
11,14,15,2,BLA,Pyr,151,0.0,1.0,36.04365338911715
11,14,15,3,BLA,Pyr,152,0.0,1.0,36.04365338911715
11,14,17,2,Hpc,Pyr,153,1.0,2.7096314818311693e-140,-36.04365338911715
11,14,17,3,Hpc,Pyr,154,1.0,2.578927437158226e-40,-36.04365338911715
11,14,17,4,Hpc,Pyr,155,1.0,1.1465391221227686e-75,-36.04365338911715
11,14,17,5,Hpc,Pyr,156,0.9999999999997932,2.4097821571523173e-13,-29.053148850787068
11,14,20,2,Hpc,Pyr,157,1.0,3.853869697818248e-68,-36.04365338911715
11,14,20,3,Hpc,Int,158,1.0,0.0,-36.04365338911715
11,14,20,4,Hpc,Int,159,0.0,1.0,36.04365338911715
11,14,20,5,Hpc,Pyr,160,1.0,7.1111176328348885e-121,-36.04365338911715
11,15,2,2,CeCM,Int,0,0.6291404144519959,0.3758830243067638,-0.5150764767908302
11,15,2,3,CeCM,Int,1,0.0,1.0,36.04365338911715
11,15,2,4,CeCM,Pyr,2,0.0,1.0,36.04365338911715
11,15,2,5,CeCM,Pyr,3,0.0020237801417302,0.99814803475389,6.200934476830398
11,15,2,6,CeCM,Pyr,4,0.0,1.0,36.04365338911715
11,15,2,7,CeCM,Pyr,5,1.0,1.0014971541552118e-105,-36.04365338911715
11,15,2,8,CeCM,Pyr,6,0.0,1.0,36.04365338911715
11,15,2,9,CeCM,Pyr,7,0.9819211868122936,0.0191984008498572,-3.934684060809929
11,15,2,10,CeCM,Pyr,8,0.0,1.0,36.04365338911715
11,15,2,11,CeCM,Int,9,0.0,1.0,36.04365338911715
11,15,2,12,CeCM,Pyr,10,0.0,1.0,36.04365338911715
11,15,2,13,CeCM,Pyr,11,1.0,0.0,-36.04365338911715
11,15,2,14,CeCM,Pyr,12,1.0,0.0,-36.04365338911715
11,15,2,15,CeCM,Pyr,13,0.8743030654908643,0.131869849845596,-1.8916116222396129
11,15,2,16,CeCM,Int,14,0.0,1.0,36.04365338911715
11,15,2,17,CeCM,Pyr,15,0.0,1.0,36.04365338911715
11,15,3,2,CeCM,Int,16,0.0011008816890525,0.9989349010223264,6.810578218134665
11,15,3,3,CeCM,Pyr,17,0.0255733267113013,0.9756723239084162,3.6415769133773335
11,15,3,4,CeCM,Pyr,18,1.0,1.6656429379675968e-20,-36.04357837804141
11,15,3,5,CeCM,Pyr,19,1.0,1.5247067116137135e-78,-36.04365338911715
11,15,3,6,CeCM,Pyr,20,1.0,2.324097681835412e-74,-36.04365338911715
11,15,3,7,CeCM,Pyr,21,0.0652169087260555,0.938512669156832,2.666577583703446
11,15,3,8,CeCM,Pyr,22,1.0,2.8305413221003635e-173,-36.04365338911715
11,15,3,9,CeCM,Pyr,23,1.0,5.772444513699401e-20,-36.04339345511332
11,15,3,10,CeCM,Int,24,1.0,9.659261672019475e-21,-36.04360988861605
11,15,3,11,CeCM,Pyr,25,0.0,1.0,36.04365338911715
11,15,3,12,CeCM,Pyr,26,0.0,1.0,36.04365338911715
11,15,3,13,CeCM,Pyr,27,0.5469659914809992,0.4631452535219362,-0.1663459002987256
11,15,3,14,CeCM,Pyr,28,0.0,1.0,36.04365338911715
11,15,3,15,CeCM,Pyr,29,1.0,8.692209295554304e-160,-36.04365338911715
11,15,3,16,CeCM,Int,30,0.0,1.0,36.04365338911715
11,15,4,2,BLA,Pyr,31,1.0,9.180937260395424e-20,-36.04324000191717
11,15,4,3,BLA,Pyr,32,1.0,1.564856629763906e-122,-36.04365338911715
11,15,4,4,BLA,Pyr,33,1.0,8.354327649287899e-173,-36.04365338911715
11,15,4,5,BLA,Pyr,34,0.0,1.0,36.04365338911715
11,15,4,6,BLA,Pyr,35,0.0,1.0,36.04365338911715
11,15,4,7,BLA,Pyr,36,0.028444638942739,0.973390378768052,3.532825508249515
11,15,4,8,BLA,Pyr,37,0.0,1.0,36.04365338911715
11,15,4,9,BLA,Pyr,38,0.0,1.0,36.04365338911715
11,15,4,10,BLA,Pyr,39,0.0,1.0,36.04365338911715
11,15,4,11,BLA,Pyr,40,0.0,1.0,36.04365338911715
11,15,4,12,BLA,Pyr,41,5.511386458323386e-09,0.999999995505416,19.01644957482112
11,15,4,13,BLA,Pyr,42,0.9997789368681632,0.0002490617129038,-8.297588761649406
11,15,4,14,BLA,Pyr,43,2.010467805568794e-06,0.9999983661110334,13.117141489883132
11,15,4,15,BLA,Pyr,44,0.0,1.0,36.04365338911715
11,15,4,16,BLA,Int,45,0.0,1.0,36.04365338911715
11,15,4,17,BLA,Int,46,0.0,1.0,36.04365338911715
11,15,5,2,BLA,Pyr,47,0.9974819286373476,0.0028362453897152,-5.862752900320996
11,15,5,3,BLA,Pyr,48,0.013952694704812,0.9871890694989992,4.259188922447906
11,15,5,4,BLA,Pyr,49,0.0,1.0,36.04365338911715
11,15,5,5,BLA,Pyr,50,1.0,7.474795471943451e-31,-36.04365338911715
11,15,6,2,BLA,Int,51,0.0,1.0,36.04365338911715
11,15,7,2,BLA,Pyr,52,1.0,1.747068689231844e-114,-36.04365338911715
11,15,7,3,BLA,Pyr,53,0.0,1.0,36.04365338911715
11,15,7,4,BLA,Pyr,54,0.0,1.0,36.04365338911715
11,15,7,5,BLA,Pyr,55,0.0,1.0,36.04365338911715
11,15,7,6,BLA,Int,56,0.0,1.0,36.04365338911715
11,15,7,7,BLA,Pyr,57,0.9969315452826958,0.0034330405487448,-5.671235781038543
11,15,7,8,BLA,Pyr,58,0.0,1.0,36.04365338911715
11,15,7,9,BLA,Pyr,59,5.721572557848553e-06,0.9999956401337218,12.0712625077415
11,15,7,10,BLA,Pyr,60,5.6403770543056446e-11,0.9999999999587136,23.59848116932741
11,15,7,11,BLA,Pyr,61,0.0038897609115433,0.9966355684288488,5.54603748157118
11,15,7,12,BLA,Pyr,62,0.0,1.0,36.04365338911715
11,15,7,13,BLA,Pyr,63,0.0,1.0,36.04365338911715
11,15,7,14,BLA,Pyr,64,0.0,1.0,36.04365338911715
11,15,7,15,BLA,Pyr,65,0.9937337639483282,0.0068873730689037,-4.971779582557894
11,15,7,16,BLA,Pyr,66,0.0,1.0,36.04365338911715
11,15,7,17,BLA,Pyr,67,0.0,1.0,36.04365338911715
11,15,7,18,BLA,Pyr,68,0.0,1.0,36.04365338911715
11,15,7,19,BLA,Pyr,69,1.3533618670180658e-13,0.9999999999999032,29.6293750955663
11,15,7,20,BLA,Int,70,0.0,1.0,36.04365338911715
11,15,7,21,BLA,Pyr,71,0.0,1.0,36.04365338911715
11,15,7,22,BLA,Pyr,72,1.0,8.019199945650868e-186,-36.04365338911715
11,15,7,23,BLA,Pyr,73,0.6817768625898005,0.3327217369515373,-0.7173959074734361
11,15,8,2,BLA,Pyr,74,0.0,1.0,36.04365338911715
11,15,8,3,BLA,Pyr,75,0.0,1.0,36.04365338911715
11,15,8,4,BLA,Pyr,76,1.0,2.0006540358265003e-105,-36.04365338911715
11,15,8,5,BLA,Int,77,0.0,1.0,36.04365338911715
11,15,8,6,BLA,Pyr,78,0.0,1.0,36.04365338911715
11,15,8,7,BLA,Pyr,79,0.0,1.0,36.04365338911715
11,15,8,8,BLA,Pyr,80,0.0,1.0,36.04365338911715
11,15,8,9,BLA,Pyr,81,0.9173698794112156,0.103626946663525,-2.1807133501317293
11,15,8,10,BLA,Pyr,82,0.0096136967016378,0.990960878745036,4.635486235605272
11,15,8,11,BLA,Pyr,83,0.9999999396879956,8.676700663354424e-08,-16.26003933257681
11,15,8,12,BLA,Pyr,84,0.0,1.0,36.04365338911715
11,15,8,13,BLA,Pyr,85,1.7763568394002505e-15,0.9999999999999992,33.84642881178094
11,15,8,14,BLA,Pyr,86,0.0,1.0,36.04365338911715
11,15,8,15,BLA,Int,87,0.0,1.0,36.04365338911715
11,15,8,16,BLA,Pyr,88,0.0,1.0,36.04365338911715
11,15,8,17,BLA,Int,89,0.0,1.0,36.04365338911715
11,15,8,18,BLA,Pyr,90,0.0,1.0,36.04365338911715
11,15,10,2,BLA,Pyr,91,0.0,1.0,36.04365338911715
11,15,10,3,BLA,Pyr,92,1.5298873279334657e-13,0.99999999999994,29.5069617915258
11,15,10,4,BLA,Pyr,93,1.0,9.825959929453894e-87,-36.04365338911715
11,15,10,5,BLA,Pyr,94,1.0,5.956221166607562e-41,-36.04365338911715
11,15,10,6,BLA,Pyr,95,0.0,1.0,36.04365338911715
11,15,10,7,BLA,Pyr,96,0.0,1.0,36.04365338911715
11,15,10,8,BLA,Pyr,97,1.0,2.7971641616869647e-51,-36.04365338911715
11,15,10,9,BLA,Pyr,98,0.0,1.0,36.04365338911715
11,15,10,10,BLA,Pyr,99,0.0,1.0,36.04365338911715
11,15,10,11,BLA,Pyr,100,0.0,1.0,36.04365338911715
11,15,10,12,BLA,Pyr,101,1.634803403760543e-12,0.9999999999988366,27.13936274694977
11,15,10,13,BLA,Pyr,102,1.0,7.561515928847883e-144,-36.04365338911715
11,15,10,14,BLA,Pyr,103,0.0,1.0,36.04365338911715
11,15,10,15,BLA,Pyr,104,0.9999997259677595,4.140378044452914e-07,-14.697308277636251
11,15,11,2,BLA,Pyr,105,0.0,1.0,36.04365338911715
11,15,11,3,BLA,Pyr,106,0.0,1.0,36.04365338911715
11,15,11,4,BLA,Pyr,107,0.0,1.0,36.04365338911715
11,15,11,5,BLA,Pyr,108,0.0,1.0,36.04365338911715
11,15,11,6,BLA,Int,109,2.0403656542100634e-10,0.999999999855792,22.312720807483974
11,15,11,7,BLA,Pyr,110,0.0,1.0,36.04365338911715
11,15,11,8,BLA,Pyr,111,0.0,1.0,36.04365338911715
11,15,11,9,BLA,Pyr,112,0.9999995716149804,5.299517383842785e-07,-14.45047946539463
11,15,11,10,BLA,Pyr,113,1.0,2.1529918170418104e-32,-36.04365338911715
11,15,11,11,BLA,Pyr,114,0.0,1.0,36.04365338911715
11,15,11,12,BLA,Pyr,115,0.0,1.0,36.04365338911715
11,15,11,13,BLA,Pyr,116,0.0,1.0,36.04365338911715
11,15,12,2,BLA,Pyr,117,0.5121695368756909,0.4983477330599127,-0.0273576044278891
11,15,12,3,BLA,Pyr,118,0.0,1.0,36.04365338911715
11,15,12,4,BLA,Int,119,0.0,1.0,36.04365338911715
11,15,12,5,BLA,Pyr,120,0.2674552771081213,0.7396113190723066,1.0171724397344493
11,15,12,6,BLA,Pyr,121,0.0,1.0,36.04365338911715
11,15,12,7,BLA,Pyr,122,1.0,4.2500834282063374e-36,-36.04365338911715
11,15,12,8,BLA,Pyr,123,0.0,1.0,36.04365338911715
11,15,12,9,BLA,Pyr,124,1.0,5.145355517530513e-26,-36.04365338888543
11,15,12,10,BLA,Pyr,125,0.0,1.0,36.04365338911715
11,15,12,11,BLA,Pyr,126,0.0,1.0,36.04365338911715
11,15,12,12,BLA,Pyr,127,2.014943767392197e-11,0.999999999982978,24.627833715079447
11,15,12,13,BLA,Pyr,128,0.0,1.0,36.04365338911715
11,15,12,14,BLA,Pyr,129,5.306532990800861e-12,0.9999999999954744,25.96204057191396
11,15,12,15,BLA,Pyr,130,1.0,6.253127536067426e-40,-36.04365338911715
11,15,12,16,BLA,Pyr,131,0.0,1.0,36.04365338911715
11,15,12,17,BLA,Int,132,0.0,1.0,36.04365338911715
11,15,12,18,BLA,Pyr,133,0.0,1.0,36.04365338911715
11,15,12,19,BLA,Pyr,134,1.0,0.0,-36.04365338911715
11,15,13,2,BLA,Pyr,135,0.0,1.0,36.04365338911715
11,15,13,3,BLA,Pyr,136,5.18807219407336e-13,0.9999999999996136,28.286816127953927
11,15,13,4,BLA,Pyr,137,0.0,1.0,36.04365338911715
11,15,13,5,BLA,Pyr,138,1.0,1.468902600665876e-26,-36.043653389051
11,15,13,6,BLA,Pyr,139,0.0,1.0,36.04365338911715
11,15,13,7,BLA,Pyr,140,0.2316230069607052,0.7754967549615307,1.2083927181874694
11,15,13,8,BLA,Pyr,141,0.0,1.0,36.04365338911715
11,15,13,9,BLA,Int,142,0.0,1.0,36.04365338911715
11,15,13,10,BLA,Pyr,143,0.0046791314040826,0.995836199887142,5.360470290829247
11,15,13,11,BLA,Pyr,144,0.0,1.0,36.04365338911715
11,15,13,12,BLA,Pyr,145,0.3855869749213788,0.6292395065343508,0.4897451742941266
11,15,13,13,BLA,Pyr,146,0.0,1.0,36.04365338911715
11,15,13,14,BLA,Pyr,147,1.1102230246251563e-16,1.0,35.63818828100899
11,15,13,15,BLA,Pyr,148,5.218048215738236e-15,0.999999999999996,32.84498027156647
11,15,13,16,BLA,Pyr,149,0.0,1.0,36.04365338911715
11,15,13,17,BLA,Int,150,0.0,1.0,36.04365338911715
11,15,13,18,BLA,Pyr,151,0.0,1.0,36.04365338911715
11,15,13,19,BLA,Pyr,152,0.0,1.0,36.04365338911715
11,15,13,20,BLA,Pyr,153,0.0,1.0,36.04365338911715
11,15,14,2,BLA,Pyr,154,0.0,1.0,36.04365338911715
11,15,14,3,BLA,Pyr,155,0.0,1.0,36.04365338911715
11,15,14,4,BLA,Pyr,156,0.9999963746487986,5.682154325841992e-06,-12.078176489025212
11,15,14,5,BLA,Pyr,157,0.0,1.0,36.04365338911715
11,15,14,6,BLA,Pyr,158,0.1685055583403022,0.8343553432177558,1.5996906461896192
11,15,14,7,BLA,Pyr,159,0.0,1.0,36.04365338911715
11,15,14,8,BLA,Pyr,160,0.0,1.0,36.04365338911715
11,15,14,9,BLA,Pyr,161,0.0,1.0,36.04365338911715
11,15,14,10,BLA,Pyr,162,0.0,1.0,36.04365338911715
11,15,14,11,BLA,Pyr,163,0.0,1.0,36.04365338911715
11,15,14,12,BLA,Pyr,164,0.0,1.0,36.04365338911715
11,15,14,13,BLA,Pyr,165,0.0,1.0,36.04365338911715
11,15,14,14,BLA,Pyr,166,0.0,1.0,36.04365338911715
11,15,14,15,BLA,Pyr,167,0.0,1.0,36.04365338911715
11,15,14,16,BLA,Pyr,168,0.0,1.0,36.04365338911715
11,15,15,2,BLA,Pyr,169,1.970069689605225e-07,0.9999998308833788,15.440026563156268
11,15,15,3,BLA,Pyr,170,4.215016313757759e-08,0.9999999649485392,16.98202724178147
11,15,15,4,BLA,Pyr,171,0.9999999997098484,3.515231101484479e-10,-21.76874502766305
11,15,16,2,None,Unk,172,0.0,1.0,36.04365338911715
11,15,16,3,None,Unk,173,0.0,1.0,36.04365338911715
11,15,16,4,None,Unk,174,0.0,1.0,36.04365338911715
11,15,17,2,Hpc,Pyr,175,0.0,1.0,36.04365338911715
11,15,17,3,Hpc,Pyr,176,1.0,7.226760337672501e-17,-35.76189053700696
11,15,17,4,Hpc,Pyr,177,1.0,1.6196332239990757e-50,-36.04365338911715
11,15,17,5,Hpc,Pyr,178,1.0,3.200167015366543e-62,-36.04365338911715
11,15,17,6,Hpc,Pyr,179,0.0,1.0,36.04365338911715
11,15,17,7,Hpc,Pyr,180,0.9999931488596392,7.494818067946614e-06,-11.801291849300515
11,15,17,8,Hpc,Pyr,181,0.1422365086425172,0.8673916088365379,1.8079993315031748
11,15,17,9,Hpc,Pyr,182,0.2054032548136549,0.7994477849710143,1.358946076947274
11,15,17,10,Hpc,Pyr,183,0.03604079987316,0.9691819842260788,3.2918007739435446
11,15,17,11,Hpc,Pyr,184,1.0,6.39442571852633e-66,-36.04365338911715
11,15,17,12,Hpc,Pyr,185,0.0,1.0,36.04365338911715
11,15,17,13,Hpc,Pyr,186,0.0055983711623175,0.9948356805522188,5.180101886786803
11,15,17,14,Hpc,Pyr,187,1.0,1.831313367669876e-17,-35.96440328285158
11,15,17,15,Hpc,Pyr,188,0.9999999999975924,3.2409803126192497e-12,-26.455076757053007
11,15,17,16,Hpc,Pyr,189,0.9977926131571844,0.0025014624450439,-5.988669913410957
11,15,17,17,Hpc,Pyr,190,1.0,1.2400640335272693e-58,-36.04365338911715
11,15,17,18,Hpc,Pyr,191,0.0,1.0,36.04365338911715
11,15,17,19,Hpc,Pyr,192,0.0,1.0,36.04365338911715
11,15,17,20,Hpc,Pyr,193,2.717787775552427e-05,0.9999756871855796,10.513082920278151
11,15,19,2,Hpc,Int,194,0.0,1.0,36.04365338911715
11,15,20,2,Hpc,Pyr,195,1.0,8.412253777151526e-191,-36.04365338911715
11,15,20,3,Hpc,Pyr,196,1.0,9.99360242919008e-22,-36.04364888840887
11,15,20,4,Hpc,Int,197,0.0,1.0,36.04365338911715
11,15,20,5,Hpc,Pyr,198,0.004278780515236,0.996197144769556,5.450277131865564
11,15,20,6,Hpc,Pyr,199,1.0,1.6402840724426714e-219,-36.04365338911715
11,15,20,7,Hpc,Pyr,200,0.0043079480567189,0.9958918059147948,5.443176921263404
11,15,20,8,Hpc,Int,201,1.0,8.958865992070285e-289,-36.04365338911715
11,16,2,2,None,Unk,0,1.0,1.2736001350874991e-202,-36.04365338911715
11,16,2,3,None,Unk,1,1.0,2.552306661738092e-24,-36.04365337762259
11,16,2,4,None,Unk,2,0.0,1.0,36.04365338911715
11,16,2,5,None,Pyr,3,1.0,4.18901266320843e-58,-36.04365338911715
11,16,2,6,None,Pyr,4,0.0,1.0,36.04365338911715
11,16,2,7,None,Pyr,5,0.9999999999999996,3.694099405134018e-16,-35.06394683968514
11,16,2,8,None,Pyr,6,1.0,5.289294252373877e-36,-36.04365338911715
11,16,2,9,None,Pyr,7,0.0,1.0,36.04365338911715
11,16,2,10,None,Pyr,8,1.0,2.705117435601016e-32,-36.04365338911715
11,16,2,11,None,Int,9,0.0,1.0,36.04365338911715
11,16,2,12,None,Unk,10,0.9999999999999992,1.073712939286062e-15,-34.2796808945663
11,16,4,2,BLA,Pyr,11,0.0,1.0,36.04365338911715
11,16,4,3,BLA,Pyr,12,0.9999999986086184,1.7613250784256891e-09,-20.15719929824513
11,16,4,4,BLA,Pyr,13,0.0,1.0,36.04365338911715
11,16,4,5,BLA,Pyr,14,1.0,4.571773938221887e-53,-36.04365338911715
11,16,4,6,BLA,Pyr,15,0.9999998591548308,1.86481930646558e-07,-15.4949313471341
11,16,4,7,BLA,Pyr,16,0.0,1.0,36.04365338911715
11,16,4,8,BLA,Pyr,17,0.0,1.0,36.04365338911715
11,16,4,9,BLA,Int,18,0.0,1.0,36.04365338911715
11,16,4,10,BLA,Pyr,19,0.0,1.0,36.04365338911715
11,16,4,11,BLA,Pyr,20,2.2154500456395e-12,0.9999999999981292,26.835465331707244
11,16,4,12,BLA,Pyr,21,1.0,2.301158297128548e-297,-36.04365338911715
11,16,4,13,BLA,Pyr,22,0.0,1.0,36.04365338911715
11,16,4,14,BLA,Pyr,23,0.9999737994162284,3.091318281054534e-05,-10.384301635933314
11,16,5,2,BLA,Int,24,0.0,1.0,36.04365338911715
11,16,5,3,BLA,Pyr,25,0.0,1.0,36.04365338911715
11,16,5,4,BLA,Pyr,26,1.0,1.2319338427362821e-18,-36.0381205865416
11,16,5,5,BLA,Pyr,27,0.9999915093225832,9.925296140541796e-06,-11.52041540326236
11,16,5,6,BLA,Pyr,28,1.0,1.8146219115784155e-77,-36.04365338911715
11,16,5,7,BLA,Pyr,29,1.5376366846453493e-11,0.999999999989548,24.89817496505712
11,16,5,8,BLA,Int,30,1.0,0.0,-36.04365338911715
11,16,5,9,BLA,Pyr,31,0.999999999262838,9.050417139834255e-10,-20.82303983441252
11,16,5,10,BLA,Int,32,0.0,1.0,36.04365338911715
11,16,6,2,None,Unk,33,0.0,1.0,36.04365338911715
11,16,6,3,None,Unk,34,2.1193081869430586e-06,0.9999984097976692,13.06441925914185
11,16,6,4,None,Pyr,35,2.919149441282798e-06,0.9999975778338958,12.744215849103266
11,16,6,5,None,Pyr,36,0.0,1.0,36.04365338911715
11,16,6,6,None,Pyr,37,0.0,1.0,36.04365338911715
11,16,6,7,None,Pyr,38,0.0,1.0,36.04365338911715
11,16,6,8,None,Int,39,0.0,1.0,36.04365338911715
11,16,7,2,BLA,Pyr,40,0.0,1.0,36.04365338911715
11,16,7,3,BLA,Pyr,41,0.0,1.0,36.04365338911715
11,16,7,4,BLA,Pyr,42,1.0,4.314756830988026e-117,-36.04365338911715
11,16,7,5,BLA,Pyr,43,0.0118624471592869,0.9906011812745124,4.424934303144275
11,16,7,6,BLA,Pyr,44,0.0,1.0,36.04365338911715
11,16,7,7,BLA,Pyr,45,0.0,1.0,36.04365338911715
11,16,7,8,BLA,Pyr,46,1.0,1.31394196959611e-52,-36.04365338911715
