Rat,Day,Shank,Id,Region,Type,SessID,NREM,REM,WAKE_HOMECAGE,SLEEP,tot_spikes
8,2,2,6,Hpc,Pyr,4,3.764226770978458,2.8756476683937824,7.464227861771058,3.611934996891928,124643
8,2,3,2,Hpc,Pyr,5,0.2844282499196228,0.1808290155440414,0.054535637149028,0.2666725868040138,3976
8,2,3,3,Hpc,Pyr,6,0.1406065802164827,0.2093264248704663,0.0043196544276457,0.1523843353165793,2387
8,2,3,4,Hpc,Pyr,7,0.6335869681706141,0.6051813471502591,1.3608261339092873,0.6287185862712015,23624
8,2,3,5,Hpc,Pyr,8,1.174365019826385,2.11139896373057,1.2007289416846652,1.3349613711038095,34596
8,2,3,6,Hpc,Pyr,9,0.2219483442289143,0.0383419689119171,0.0098542116630669,0.1904804191457242,2775
8,2,3,7,Hpc,Pyr,10,0.5017682992176615,0.2264248704663212,0.1071814254859611,0.4545777462037119,6825
8,2,3,8,Hpc,Pyr,11,1.3972778909012968,1.307772020725389,1.1096112311015118,1.3819376609537342,32498
8,2,3,9,Hpc,Pyr,12,0.2907512592433823,0.1875647668393782,0.0149838012958963,0.2730663351389752,3435
8,2,3,10,Hpc,Pyr,13,0.2491694352159468,0.0891191709844559,0.1100161987041036,0.2217387443388686,5974
8,2,3,11,Hpc,Pyr,14,1.3857035687493302,1.166321243523316,0.536987041036717,1.3481040760145635,25057
8,2,3,12,Hpc,Pyr,15,1.998285285607116,1.4663212435233162,2.399433045356372,1.9071130450226448,47891
8,2,3,13,Hpc,Int,16,16.08252063015754,13.903108808290156,14.824379049676024,15.70899564869905,402790
8,2,3,14,Hpc,Pyr,17,0.3294395027328261,0.0761658031088082,0.0244330453563714,0.2860314359293135,3926
8,2,3,15,Hpc,Pyr,18,3.539492015861108,4.569948186528498,3.5953023758099354,3.7160998135156738,94718
8,2,3,16,Hpc,Pyr,19,1.3122923588039868,1.061139896373057,0.3484071274298056,1.26924784655004,21137
8,2,3,17,Hpc,Pyr,20,2.734326438752545,1.866839378238342,1.693304535637149,2.58564958707042,58835
8,2,3,18,Hpc,Pyr,21,0.6249062265566392,0.227461139896373,0.2296166306695464,0.5567889175028861,9270
8,2,3,19,Hpc,Pyr,22,0.9035473154002788,0.5647668393782384,0.0591252699784017,0.8454844152384335,12592
8,2,4,2,Hpc,Int,23,0.5256671310684814,0.5419689119170984,0.8837742980561555,0.5284610602965989,18992
8,2,4,3,Hpc,Pyr,24,0.1583967420426535,0.0393782383419689,0.0176835853131749,0.1379984015629162,1910
8,2,4,4,Hpc,Pyr,25,0.9409495230950596,0.4678756476683938,0.2328563714902807,0.8598703489920966,13177
8,2,4,5,Hpc,Pyr,26,0.1141356767763369,0.0357512953367875,0.0449514038876889,0.1007015362756416,1946
8,2,4,6,Hpc,Pyr,27,0.2883935269531669,0.138860103626943,0.0141738660907127,0.2627652961548708,3286
8,2,4,7,Hpc,Int,28,1.4686528775050909,5.561139896373057,2.8081803455723544,2.170055945297931,63802
